10038	What are my commitments as a practising Achologist?	commit-practising-achologist	1903	<p>As a practising Achologist who serves the public, you commit to five ethical standards toward your clients: you put the client's needs first, work to a high standard and within your competence, keep your professional relationships healthy and honouring, and protect confidentiality. These come from the <a href="/help/achology-basics-and-identity/achology-code-ethics/">Achology Code of Ethics</a>, and meeting them is a condition of standing as a member.</p>\n<h2>The five commitments</h2>\n<ul><li>Always put the client's needs first, ahead of your own interests.</li><li>Work to a high standard, keeping your professional development current so your practice stays sharp.</li><li>Work within your competencies, and be honest about them in relation to a client's situation.</li><li>Maintain healthy, honouring relationships, held with unconditional positive regard, authenticity, and empathy.</li><li>Maintain confidentiality, privacy, and trust, never disclosing a client's information without consent or genuine necessity.</li></ul>\n<h2>What sits alongside them</h2>\n<p>The code adds a few practical duties. When you offer services to the public, you make sure <a href="/help/outcomes-and-expectations/achology-professional-indemnity-insurance/">appropriate insurance</a> is in place, and you hold the same standards whether you work online or in person. You are also expected to be accountable, ready to explain how you have met your obligations. All of it exists to protect the client's interests and their capacity to decide for themselves.</p>\n<p>These commitments build on the <a href="/help/achology-basics-and-identity/character-traits-define-achologist/">character traits</a> expected of an Achologist, and they apply with added care while you are still training: see <a href="/help/community-and-conduct/standards-apply-trainee-achologists/">the standards for a trainee Achologist</a>.</p>
10039	Which professional standards apply to a trainee Achologist?	standards-apply-trainee-achologists	1808	<p>Trainee Achologists, members still working through a practitioner qualification course, hold to the same <a href="/help/achology-basics-and-identity/achology-code-ethics/">ethical framework</a> as qualified members, with a few added responsibilities that reflect where they are. The central one is honesty about their status: a trainee tells clients, or makes sure they know, that they are training.</p>\n<h2>What trainees commit to</h2>\n<ul><li>Tell clients you are a trainee. After qualifying, whether to disclose past trainee status becomes a matter of professional judgement.</li><li>Get permission before using any client work for educational purposes, with identities thoroughly anonymised, and treat consent as mandatory wherever anonymity cannot be guaranteed.</li><li>Provide services that meet the framework's professional, moral, and ethical standards.</li><li>Work with reasonable care and skill, collaborating with senior practitioners and professional advisors.</li><li>Stay mindful of any conflict between obligations, such as to other clients or a training provider, and seek guidance.</li><li>Talk honestly with trusted members of the community about your training, client work, and ethical practice.</li></ul>\n<h2>Why the extra care</h2>\n<p>These standards protect the people a trainee works with while the trainee is still developing. Being open about trainee status, careful with client material, and willing to seek guidance is treated not as a limitation but as part of practising ethically from the start. They sit on top of <a href="/help/community-and-conduct/commit-practising-achologist/">the commitments every practising Achologist makes</a> and the <a href="/help/achology-basics-and-identity/character-traits-define-achologist/">character traits</a> the community expects.</p>
10040	Is there a free Achology membership tier, and what does it include?	there-free-achology-membership-include	2177	<p>Yes, Achology has a free membership tier, and it needs no payment to join. It is a real membership with genuine access, not a preview screen: you get free events through the week, the coaching board, the discussion forum, and the quarterly live Code of Ethics training. It exists to let you experience the community properly before deciding whether to pay for more.</p>\n<h2>What the free membership includes</h2>\n<ul><li>The events calendar, with free events running Monday to Friday, excluding holidays.</li><li>The coaching board, where you can apply for one-to-one coaching sessions offered by subscribing members.</li><li>The discussion forum, where you can ask questions of SoMAP (the Society of Modern Applied Psychology) members and the Achology Eldership.</li><li>The quarterly live <a href="/help/certificates-cpd-accreditation/have-retake-code-ethics-training-every/">Code of Ethics training</a>.</li></ul>\n<h2>What your first week can look like</h2>\n<p>You can join a free event, post to the coaching board and apply for a session, and start reading and asking in the forum, all without paying anything. That is enough to answer the real question most people have at this stage, which is not "what are the features" but "are these my kind of people, and is this worth my time". The free tier is built to let you find that out honestly.</p>\n<h2>What it does not include, and why</h2>\n<p>The free tier does not include the courses, the unlimited live sessions, or the <a href="/help/events-and-mentorship/mentoring-opportunities-achology-membership/">structured mentorship</a>, and that is deliberate rather than mean. Those sit with paid <a href="/help/pricing-and-payments/difference-between-monthly-annual-achology-membership/">Achology Membership</a>, at $7 for the first 30 days and then $34.50 a month. The free tier also does two useful jobs at once: it gives subscribing members people to practise their coaching and tutorials with, which feeds the accreditation pathway, and it lets you try the community before committing. The fuller cost picture is in <a href="/help/pricing-and-payments/how-much-does-achology-cost/">How much does Achology cost?</a></p>
10041	How do monthly and annual Achology memberships differ?	difference-between-monthly-annual-achology-membership	2224	<p>The difference between monthly and annual Achology Membership is how you pay and how much you save. Monthly is $7 for your first 30 days, then $34.50 a month, billed each month until you cancel. Annual is $345 for a full year, paid once. Both give you exactly the same access to the community; the only thing that changes is the commitment and the cost.</p>\n<h2>What each one costs</h2>\n<ul><li>Monthly: $7 for the first 30 days, then $34.50 per month, <a href="/help/refunds-and-billing/cancel-achology-membership-anytime/">cancellable at any time</a> to stop future payments.</li><li>Annual: $345 per year, which works out at roughly two months free compared with paying monthly for a year, and renews annually unless you cancel before the renewal date.</li></ul>\n<h2>What that access actually contains</h2>\n<p>Whichever plan you choose, membership is where the practising side of Achology happens: access to courses, unlimited live sessions, <a href="/help/events-and-mentorship/mentoring-opportunities-achology-membership/">structured mentorship</a>, the coaching board, daily discussion groups, and the networking that runs through it all. It is the difference between owning a course and taking part in a community, which is worth being clear about before you choose a plan: <a href="/help/membership-and-access/difference-membership-courses-achology/">membership and courses</a> are not the same purchase.</p>\n<h2>Which one to choose</h2>\n<p>The monthly plan, with its <a href="/help/pricing-and-payments/achology-free-trial-introductory-offer/">$7 first month</a>, is the low-commitment way in: sensible if you want to try the community or are not yet sure how long you will stay. The annual plan is the better value if you already know you want to be part of Achology for the year, since it saves you about two months' worth of payments. One honest point either way: membership is non-refundable once your access starts, because that access begins immediately, though you can cancel at any time to stop future payments. So if you are unsure, the monthly trial is the gentler place to begin, and the <a href="/help/membership-and-access/there-free-achology-membership-include/">free tier</a> is gentler still.</p>
10042	My course included free membership. What happens when it ends?	course-included-free-membership-happens-when	1599	<p>When you buy a course, it comes with three months of complimentary Achology Membership. When those three months end, the membership does not simply stop: it continues automatically at the standard monthly rate of $34.50 a month until you cancel it. You can <a href="/help/refunds-and-billing/cancel-achology-membership-anytime/">cancel at any time</a> inside the community platform, <a href="/help/technical-help/what-is-circle-achology-community/">Circle</a>, which stops all future payments.</p>\n<h2>What you need to do</h2>\n<p>If you want to keep your community access, you do not need to do anything: it carries on and you are billed monthly once the complimentary period is over. If you do not want it to continue, cancel it before the three months end, and you will not be charged. Cancelling stops future payments; it does not remove the course you bought, which <a href="/help/pricing-and-payments/achology-lifetime-access-explained/">remains yours to access</a>.</p>\n<h2>A couple of things worth knowing</h2>\n<p>The complimentary period is longer with some purchases: the <a href="/help/membership-and-access/achology-access-all-areas-pass/">Access All Areas Pass</a> includes twelve months of membership rather than three. And membership is non-refundable once access has started, so if you decide it is not for you, the thing to do is cancel to stop future payments rather than expect a refund of a month already begun. If you refund the course itself, <a href="/help/refunds-and-billing/refund-course-complimentary-membership-cancel-too/">the membership is handled separately</a>.</p>
10043	If I request a refund on a course, will I lose my free membership?	refund-course-complimentary-membership-cancel-too	1440	<p>No. Refunding a course does not, by itself, cancel the complimentary Achology Membership that came with it. The two are handled separately, so if you refund a course within the <a href="/help/refunds-and-billing/does-achology-offer-a-money-back-guarantee/">14-day money-back guarantee</a> and you also do not want the membership to continue, you need to cancel the membership yourself.</p>\n<h2>How to cancel the membership</h2>\n<p>You <a href="/help/refunds-and-billing/cancel-achology-membership-anytime/">cancel the membership</a> inside the community platform, <a href="/help/technical-help/what-is-circle-achology-community/">Circle</a>, which stops all future payments. It takes a moment, and it is worth doing at the same time as your refund request so the membership does not quietly continue and start billing at $34.50 a month once the complimentary period ends.</p>\n<h2>The wider refund position</h2>\n<p>Courses, bundles, and the Access All Areas Pass carry a full 14-day money-back guarantee, no reason required; <a href="/help/refunds-and-billing/how-to-request-achology-refund/">how to request a refund</a> walks through the steps. Membership itself is different: it is non-refundable once your access has started, because that access begins immediately, but you can cancel it at any time to stop future payments. So the clean way to step away fully is to request your course refund and cancel the membership separately.</p>
10044	What is the total number of courses offered by Achology?	many-courses-achology-offer-total	2438	<p>Achology offers 28 individual courses in total, grouped into <a href="/help/curriculum-and-subjects/seven-schools-achology-curriculum-explained/">seven schools of applied psychology</a>, each school gathering the courses that belong to one field. They range from short, focused masterclasses of ten to sixteen hours up to full practitioner diploma courses, so the catalogue holds both a first taste of a subject and a complete professional training in it.</p>\n<h2>How the 28 are organised</h2>\n<p>The seven schools are the School of Neuro-Linguistic Programming (NLP), the School of Cognitive Behavioural Psychology (CBP), the School of Life Coaching and Professional Helping, the School of Person-Centred Counselling and Psychology, the School of Mindfulness, Applied Insight and Wisdom (MIW), the School of Mental Health, Wellness and Emotional Resilience, and the School of Personal Growth and Development (PGD). Because some subjects genuinely belong to more than one field, <a href="/help/curriculum-and-subjects/any-achology-courses-appear-more-than/">a single course can sit in more than one school</a>, so the schools' totals add up to more than 28.</p>\n<p>The clearest example is the Diploma Course in Modern Applied Psychology (DiMAP), the foundational course that appears in all seven.</p>\n<h2>Where to start among 28</h2>\n<p>Twenty-eight is a lot to face at once, so most people do not choose a course so much as choose a direction. If you are new, the <a href="/help/curriculum-and-subjects/achology-s-three-learning-paths/">three learning paths</a> are the simplest way in, grouping the catalogue by goal rather than by subject.</p>\n<p>If you already know the field you want, <a href="/help/curriculum-and-subjects/which-courses-included-each-school-bundle/">each school bundle</a> collects its courses in one place. And the foundational diploma, DiMAP, is where a great many members begin, because it underpins the rest.</p>\n<h2>Ways to buy them</h2>\n<p>You can take a course on its own, buy a whole school as a bundle, or take the <a href="/help/membership-and-access/achology-access-all-areas-pass/">Access All Areas Pass</a>, which includes all 28 courses. Whichever route you choose, the courses themselves are identical; the difference is only how many you gain access to at once, and the <a href="/help/pricing-and-payments/how-much-does-achology-cost/">fuller cost picture</a> sets out what each option costs.</p>
10045	What courses are part of each Achology school bundle?	which-courses-included-each-school-bundle	3353	<p>Each of Achology's seven schools is a bundle of courses in one field. Six of the schools hold five or six courses; the School of Personal Growth and Development holds twelve. The Diploma Course in Modern Applied Psychology (DiMAP) is shared across all seven, because it is the foundational course the whole catalogue builds on.</p>\n<p>A note on the figures below: because <a href="/help/curriculum-and-subjects/any-achology-courses-appear-more-than/">some courses appear in more than one school</a>, the student totals count those shared courses under each school, so they overlap rather than sum.</p>\n<h2>The seven schools and their courses</h2>\n<ul><li>School of Neuro-Linguistic Programming (NLP), 5 courses, 162+ hours: DiMAP, A Beginner's Guide to Neuro-Linguistic Programming (NLP), Neuro-Linguistic Programming (NLP) Practitioner Training, Neuro-Linguistic Programming Master Practitioner Course, and Mindset Mastery.</li><li>School of Cognitive Behavioural Psychology (CBP), 5 courses, 121+ hours: DiMAP, The CBT Toolkit, Cognitive Behavioural Therapy (CBT) Practitioner Course, Cognitive Behavioural Therapy for Mental Health and Wellness, and The Strategic Goal Setting and Action Planning Masterclass.</li><li>School of Life Coaching and Professional Helping, 6 courses, 150+ hours: DiMAP, Life Coaching Certificate Course (Beginner to Advanced), Life Coaching Blueprint, The Skilled Helper Training Course (with Prof. Gerard Egan), Skilled Helper Practitioner Course (Advanced to Expert), and The Clarity, Purpose and Personal Effectiveness Masterclass.</li><li>School of Person-Centred Counselling and Psychology, 5 courses, 145+ hours: DiMAP, Hypnotherapy Practitioner Course, Counselling Skills Practitioner Course, The Skilled Helper Training Course (with Prof. Gerard Egan), and The Communication Skills and Social Intelligence Masterclass.</li><li>School of Mindfulness, Applied Insight and Wisdom (MIW), 5 courses, 121+ hours: DiMAP, Mindfulness Practitioner Diploma Course, Mindfulness for Mental Health, Personal Growth and Inner Peace, Mindfulness for Highly Efficient Management and Leadership, and The Clarity, Purpose and Personal Effectiveness Masterclass.</li><li>School of Mental Health, Wellness and Emotional Resilience, 5 courses, 131+ hours: DiMAP, Mental Health and Wellbeing Practitioner Diploma Course, Cognitive Behavioural Therapy for Mental Health and Wellness, Mindfulness for Mental Health, Personal Growth and Inner Peace, and Mindset Mastery.</li><li>School of Personal Growth and Development (PGD), 12 courses, 183+ hours: DiMAP plus eleven personal-development courses spanning self-belief, confidence, emotional intelligence, clarity and purpose, goal setting, communication, productivity, mental toughness, relationships, leadership-focused mindfulness, and entrepreneurship.</li></ul>\n<h2>Buying a school</h2>\n<p>Each <a href="/help/membership-and-access/achology-school-bundles-how-they-work/">school bundle</a> includes its courses plus twelve months of Achology Membership, and works out cheaper than buying the same courses separately.</p>\n<p>If you want everything, the <a href="/help/membership-and-access/achology-access-all-areas-pass/">Access All Areas Pass</a> includes <a href="/help/curriculum-and-subjects/many-courses-achology-offer-total/">all 28 courses</a> across all seven schools.</p>
10046	Are there Achology courses that are included in multiple bundles?	any-achology-courses-appear-more-than	2128	<p>Yes. Several courses are shared across more than one school bundle, because some subjects genuinely belong to more than one field. The clearest example is the Diploma Course in Modern Applied Psychology (DiMAP), which appears in <a href="/help/curriculum-and-subjects/which-courses-included-each-school-bundle/">all seven schools</a> as the foundational course the rest build on.</p>\n<h2>The shared courses</h2>\n<ul><li>Diploma Course in Modern Applied Psychology (DiMAP): in all seven schools.</li><li>Mindset Mastery: The Ultimate NLP-Based Guide to Self-Discovery: in the NLP school and the Mental Health school.</li><li>Cognitive Behavioural Therapy for Mental Health and Wellness: in the CBP school and the Mental Health school.</li><li>The Skilled Helper Training Course (with Prof. Gerard Egan): in the Life Coaching school and the Person-Centred school.</li><li>Mindfulness for Mental Health, Personal Growth and Inner Peace: in the Mindfulness school and the Mental Health school.</li><li>Mindfulness for Highly Efficient Management and Leadership: in the Mindfulness school and the Personal Growth school.</li><li>The Clarity, Purpose and Personal Effectiveness Masterclass: in the Life Coaching, Mindfulness, and Personal Growth schools.</li><li>The Strategic Goal Setting and Action Planning Masterclass: in the CBP school and the Personal Growth school.</li><li>The Communication Skills and Social Intelligence Masterclass: in the Person-Centred school and the Personal Growth school.</li></ul>\n<h2>What this means when you buy</h2>\n<p>If you buy more than one school, you may find a shared course appears in both, and you do not lose out: you keep <a href="/help/pricing-and-payments/achology-lifetime-access-explained/">lifetime access</a> to the course either way. It simply reflects that these subjects are useful across fields. If you would rather have everything without tracking the overlaps, the <a href="/help/membership-and-access/achology-access-all-areas-pass/">Access All Areas Pass</a> includes <a href="/help/curriculum-and-subjects/many-courses-achology-offer-total/">all 28 courses</a> once.</p>
10047	What are the three learning paths offered by Achology?	achology-s-three-learning-paths	2516	<p>Achology groups its courses into three high-level learning paths, a simpler way to find your direction than working through <a href="/help/curriculum-and-subjects/many-courses-achology-offer-total/">all 28 courses</a> one by one. They are Mental Health and Wellbeing, Personal Growth and Development, and Applied Psychology Certification. Some courses sit in more than one path, because the same learning can serve more than one goal.</p>\n<h2>What each path is for</h2>\n<ul><li>Mental Health and Wellbeing: courses focused on understanding and supporting mental health, resilience, and emotional wellbeing, both for yourself and for the people you help.</li><li>Personal Growth and Development: courses focused on confidence, communication, clarity, productivity, and personal effectiveness, for people who want to grow in their own lives and work.</li><li>Applied Psychology Certification: the Practitioner Certification courses that are required for CPD (continuing professional development) progression toward <a href="/help/certificates-cpd-accreditation/six-achology-cpd-statuses/">Achologist status and beyond</a>.</li></ul>\n<h2>How to choose between them</h2>\n<p>The honest way to use the paths is to start from why you are here, not from the course list. If your aim is professional practice and accreditation, the Applied Psychology Certification path holds the courses the pathway actually counts, so that is where to look first.</p>\n<p>If you want to support your own or others' mental health, the Mental Health and Wellbeing path points you at the courses built for that. If your aim is personal growth in your work and relationships, the Personal Growth path is the one.</p>\n<p>Someone training to coach professionally and someone wanting to steady their own life will pick different starting points, and the paths exist to make that first choice obvious.</p>\n<h2>How paths relate to schools</h2>\n<p>The paths and <a href="/help/curriculum-and-subjects/seven-schools-achology-curriculum-explained/">the seven schools</a> are two views of the same catalogue. A path groups courses by the goal you are pursuing; a school groups them by subject.</p>\n<p>They are a way of choosing where to start, not fixed tracks you are locked into, and you are free to take courses from more than one path. If you would rather not choose at all, <a href="/help/curriculum-and-subjects/which-courses-included-each-school-bundle/">the school bundles</a> and the Access All Areas option give you whole groups at once.</p>
10048	What does the DiMAP course upgrade include?	dimap-course-upgrade	2509	<p>The DiMAP Course Upgrade is a bundle that pairs the Diploma Course in Modern Applied Psychology (DiMAP) with twelve months of Achology Membership, for $399. It is an upgrade on buying the diploma by itself, which is $299 and comes with <a href="/help/membership-and-access/course-included-free-membership-happens-when/">three months of complimentary membership</a>. So the real question the upgrade answers is not "which course" but "how long do I want to be part of the community while I study it".</p>\n<h2>What DiMAP itself is</h2>\n<p>DiMAP is Achology's flagship course and the foundation the rest of the catalogue builds on: it appears in <a href="/help/curriculum-and-subjects/which-courses-included-each-school-bundle/">all seven schools</a> and runs to more than fifty hours of material. It is also the course the <a href="/help/certificates-cpd-accreditation/six-achology-cpd-statuses/">CPD pathway</a> requires by Senior Achologist I, so for anyone heading toward accreditation, it is not optional. That is why it is the course most often bought first, and the one the upgrade is built around.</p>\n<h2>What you get for the difference</h2>\n<p>For $100 more than the course alone, the upgrade extends your community membership from three months to a full twelve. That is the whole of the difference, and it is worth seeing plainly: membership on its own is $34.50 a month, so nine extra months bought this way is straightforward value if you are going to use them.</p>\n<p>Membership is where the practising side of the pathway happens, the live events, the coaching board, <a href="/help/events-and-mentorship/mentoring-opportunities-achology-membership/">the mentorship groups</a>, and the community the CPD pathway runs through.</p>\n<h2>Who it suits, and who it does not</h2>\n<p>The upgrade suits someone who already knows they want to stay engaged with the community for the year and work toward accreditation: for them, the twelve included months are better value than paying <a href="/help/pricing-and-payments/difference-between-monthly-annual-achology-membership/">month to month</a> once the complimentary period ends.</p>\n<p>It suits you less well if you mainly want the diploma itself and are not yet sure about the community. In that case the standard course, with its three complimentary months, lets you try the community before committing to a year, and you keep <a href="/help/pricing-and-payments/achology-lifetime-access-explained/">lifetime access</a> to the course either way.</p>
10049	Which Achology events qualify for accreditation credit?	which-achology-events-earn-accreditation-credit	2114	<p><strong>Nine of Achology's 22 event types</strong> earn accreditation credit. These are the events governed by SoMAP, the Society of Modern Applied Psychology, <a href="/help/certificates-cpd-accreditation/who-verifies-achology-cpd-claims/">the independent body that verifies members' professional development</a>.</p>\n<p>The other 13, the general community events and mentorship groups, are valuable for learning and connection, but carry no credit in any role. That is worth knowing before you plan a year around them.</p>\n<h2>The six that earn VALTS or PALS credit</h2>\n<ul><li>Skill Development Workshop</li><li>Principle-Based Reflective Discussion</li><li>Case Study-Based Discussion Group</li><li><a href="/help/events-and-mentorship/coaching-hot-seat/">The Coaching HOT Seat</a></li><li>Achologist-Led Tutorial</li><li>Live Coaching Practice, Observation and Feedback Session</li></ul>\n<p>Attending one earns a <a href="/help/events-and-mentorship/valts-achology/">VALTS</a> credit; <a href="/help/events-and-mentorship/earn-cpd-credit-hosting-session-only/">hosting or taking a coaching role</a> earns a <a href="/help/events-and-mentorship/pals-earn-them/">PALS</a> credit.</p>\n<h2>The three that count differently</h2>\n<p>The remaining three accrediting events serve your record in other ways:</p>\n<ul><li><strong>The <a href="/help/certificates-cpd-accreditation/have-retake-code-ethics-training-every/">Code of Ethics Training</a></strong> and <strong>the Code of Character and Conduct Training</strong> earn no VALTS or PALS credit. Instead, attending keeps your two compliance strands current, which is required for progression at all.</li><li><strong>The Group Facilitation and VALTS Host Training</strong> is the gateway event: completing it qualifies you to host, and therefore to earn PALS that way.</li></ul>\n<p>Every credit and compliance record is verified by SoMAP before it counts. If you are unsure which events suit where you currently are, <a href="/help/events-and-mentorship/choose-right-achology-event-level/">choosing the right event for your level</a> is the practical guide.</p>
10050	What steps should I follow to organise my own Achology event?	host-own-achology-event	2402	<p>Once you reach Achologist level and complete the Group Facilitation and <a href="/help/events-and-mentorship/valts-achology/">VALTS</a> Host Training, you can host five credit-earning event types with no further approval: the Skill Development Workshop, the Principle-Based Reflective Discussion, the Case Study-Based Discussion Group, the <a href="/help/events-and-mentorship/coaching-hot-seat/">Coaching HOT Seat</a>, and the Live Coaching Practice, Observation and Feedback session.</p>\n<p>Hosting an Achologist-Led Tutorial requires <a href="/help/certificates-cpd-accreditation/achologist-adept/">Achologist Adept</a>, and a few events are hosted only by the Eldership team.</p>\n<h2>The six steps to publish one</h2>\n<p>Every event uses a locked template, so each one reads consistently regardless of who is hosting. The only part you write yourself is a short <em>Theme of This Specific Event</em> paragraph naming what your session covers.</p>\n<p>1. Open the <strong>Host a Live Event</strong> space on Circle and find your event in the Event Descriptions Library.</p>\n<p>2. Copy the full template.</p>\n<p>3. Start a direct message to a member of the Eldership team.</p>\n<p>4. Paste the template into the message.</p>\n<p>5. Write your <em>Theme of This Specific Event</em> paragraph at the top.</p>\n<p>6. Send it. The Eldership member approves it, publishes it, and adds the event image.</p>\n<p>That is genuinely the whole process. The template exists so that hosting your first event is a matter of describing your theme rather than designing a session from nothing.</p>\n<h2>Hosting community events</h2>\n<p>The community events, the ones carrying no credit, sit in a second tier reached by informal invitation from the Eldership team rather than application. Readiness is recognised through sustained participation in the facilitation mentorship group and the host training. Once invited, you publish them the same way.</p>\n<p>Remember that <a href="/help/events-and-mentorship/earn-cpd-credit-hosting-session-only/">hosting earns you a PALS credit</a>, and that you still <a href="/help/events-and-mentorship/submit-cpd-credit-claim-hosting-attending/">submit the claim afterwards</a> like any other activity. <a href="/help/events-and-mentorship/achology-members-host-workshops-events/">Whether members can host their own workshops</a> is covered separately for anyone still deciding.</p>
10051	What is the process for submitting a CPD claim after participating?	submit-cpd-credit-claim-hosting-attending	1723	<p>After you host or attend a credit-earning event, you submit a claim through the <strong>member self-report form</strong>. You are also invited to record a short takeaway from the session while still on the group call. <a href="/help/certificates-cpd-accreditation/who-verifies-achology-cpd-claims/">SoMAP</a>, the Society of Modern Applied Psychology, then reviews the claim and records the credit against your account.</p>\n<h2>When the credit is confirmed</h2>\n<p>Not the moment you submit it. Hosts will not tell you your credit has been recorded until verification is complete, and that step is not instant.</p>\n<p>This is deliberate, and worth understanding rather than finding frustrating. No self-reported activity enters your official record until an independent body has checked it, which is precisely what makes <a href="/help/certificates-cpd-accreditation/verify-achology-certificate/">the record credible to anyone outside Achology</a>. A record that updated instantly would be a record nobody had checked.</p>\n<h2>Where the verified credit lives</h2>\n<p>Once verified, the credit is added to your official record in the Achology Member Data Centre, which tracks activity across <a href="/help/certificates-cpd-accreditation/six-achology-cpd-statuses/">every member level</a>.</p>\n<p>Your own progress checklist is a useful planning tool, but <a href="/help/certificates-cpd-accreditation/personal-progress-checklist-count-official-cpd/">it is not the official record</a>: only verified claims count toward progression. The practical habit is to submit as you go rather than saving up a term's worth of activity, because unsubmitted work is invisible to the system no matter how much of it you have done.</p>
10052	What does the Coaching HOT Seat entail?	coaching-hot-seat	2302	<p>The Coaching HOT Seat is one of the six <a href="/help/events-and-mentorship/valts-achology/">VALTS (Virtual Achologist Led Training Sessions)</a> types, and it is a live coaching demonstration. One member takes the seat with a real challenge or goal, up to three Achologists coach them in turn, and the rest of the group observes.</p>\n<h2>What actually happens in it</h2>\n<p>The person in the seat brings something genuine they are working through, not a tidy example invented for practice. The coaching then happens in real time, in front of everyone.</p>\n<p>That is what makes it valuable and slightly daunting in equal measure. For the observers, watching skilled coaching up close, and seeing how a good coach handles a real person, is one of the fastest ways to improve their own practice.</p>\n<p>Up to three Achologists coach in turn, so you also see different styles brought to the same problem, and how each reads the person in front of them slightly differently.</p>\n<h2>What it is like to sit in the seat</h2>\n<p>Taking the seat yourself is the part members are often nervous about and glad they did. You bring a real issue and receive focused coaching from several practitioners, with the group's attention on the work rather than on you.</p>\n<p>Most people find it far more supportive than exposing, and leave with something they can actually use.</p>\n<h2>How credit works</h2>\n<p>The roles earn different credit. The coaches earn a <a href="/help/events-and-mentorship/pals-earn-them/">PALS (Peer-Peer Applied Learning Sessions)</a> credit for coaching, the person in the seat earns a PALS received, and the observers earn a VALTS credit for attending.</p>\n<h2>Why members rate it</h2>\n<p>Coaching in public asks a different quality of performance than a private session: you cannot hide a hesitation, and you see how others handle the same moment. That is why the HOT Seat is one of the alternative PALS formats required at the senior levels, and why many members point to it as where their coaching genuinely sharpened. Once qualified, you can <a href="/help/events-and-mentorship/host-own-achology-event/">host your own</a>, and it counts among <a href="/help/events-and-mentorship/which-achology-events-earn-accreditation-credit/">the events that earn accreditation credit</a>.</p>
10053	With which Achology company am I formally contracting?	which-achology-company-am-actually-contracting	1359	<p>Achology is a trading name, and which company you are actually contracting with depends on what you bought and when. For courses and course bundles, and for community subscriptions bought on or after 1 June 2023, the company is Achology Transactions Ltd (ATL). For community subscriptions bought before 1 June 2023, it is the Academy of Modern Applied Psychology Ltd (AMAP).</p>\n<h2>The simple version</h2>\n<ul><li>Courses and course bundles: Achology Transactions Ltd.</li><li>Community subscriptions bought on or after 1 June 2023: Achology Transactions Ltd.</li><li>Community subscriptions bought before 1 June 2023: the Academy of Modern Applied Psychology Ltd.</li></ul>\n<h2>Where to find the details</h2>\n<p>Both companies are registered in Scotland and share the same registered office in Glasgow. If you need the company numbers and the registered address, for an invoice, a records request, or formal correspondence, those are set out in <a href="/help/privacy-and-legal/achology-s-registered-company-details/">the registered company details</a>. If your question is really about a purchase, <a href="/help/refunds-and-billing/achology-refund-policy-explained/">the refund policy</a> and <a href="/help/refunds-and-billing/how-to-request-achology-refund/">how refunds are requested</a> apply the same way whichever company holds your contract.</p>
10054	What are the registered company details of Achology?	achology-s-registered-company-details	1385	<p>Achology trades through two companies registered in Scotland. They are Achology Transactions Ltd, Scottish company number SC697126, and the Academy of Modern Applied Psychology Ltd, Scottish company number SC612822. Achology is the trading name both operate under.</p>\n<h2>The registered details</h2>\n<ul><li>Achology Transactions Ltd (ATL): Scottish company number SC697126.</li><li>The Academy of Modern Applied Psychology Ltd (AMAP): Scottish company number SC612822.</li><li>Registered office for both companies: Clyde Offices, 2nd Floor, 48 West George Street, Glasgow, Scotland, G2 1BP.</li></ul>\n<h2>Which one applies to you</h2>\n<p>Which company holds your particular contract depends on <a href="/help/privacy-and-legal/which-achology-company-am-actually-contracting/">what you bought and when</a>: courses and bundles, and community subscriptions from 1 June 2023 onward, are with Achology Transactions Ltd, while community subscriptions bought before that date are with the Academy of Modern Applied Psychology Ltd. The registered details above are the ones to use for invoices, records requests, or any formal correspondence. For the substance of what you are agreeing to, see <a href="/help/refunds-and-billing/achology-refund-policy-explained/">the refund policy</a> and <a href="/help/achology-basics-and-identity/what-is-achology/">what Achology actually is</a>.</p>
